TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId
506411,fr,Jump Force,,"Créez votre propre avatar pour combattre aux côtés des plus puissants héros de manga au cours d'un mode Histoire inédit, ou bien rendez-vous dans le salon en ligne pour affronter d'autres joueurs et découvrir un tas d'autres modes et activités.",steam,103288
30367,,EarthBound,,"A turn-based JRPG and sequel to then-Japan-only Earthbound Beginnings (1989) in which Ness, a young boy living in a land based on the USA, leaves home to go on an adventure through strange locations, get to know quirky characters and defeat an unknowable alien threat called Giygas while facing up to the realities of growing up and becoming familiar with the real world.",,2899
1336067913,,Ultimate Marvel vs. Capcom 3,,"Ultimate Marvel vs. Capcom 3 is a crossover fighting game developed by Capcom in collaboration with Eighting. It is an updated version of Marvel vs. Capcom 3: Fate of Two Worlds. The game features characters from both Capcom's video game franchises and comic book series published by Marvel Comics. The game was released in November 2011 for the PlayStation 3 and Xbox 360, and was featured as a launch title for the PlayStation Vita in 2012. 
 
In Ultimate Marvel vs. Capcom 3, players select a team of three characters to engage in combat and attempt to knock out their opponents. As an update, the game utilizes largely identical gameplay mechanics to the original. However, both the aerial combat and X-Factor systems, introduced in Fate of Two Worlds, have received adjustments. In addition to gameplay modifications and new playable characters, the game features several aesthetic changes. 
 
After the events of the 2011 Tōhoku earthquake and tsunami disrupted the development schedule for downloadable content for Fate of Two Worlds, the additional content was created into a standalone title, Ultimate Marvel vs. Capcom 3, for a discounted retail price. The game received generally positive reviews upon release; critics praised the expanded character roster and improved online experience, but criticized the lack of new features and game modes.",,8248
519522,,That Coin Game,,,,138500
9455,,Super Mario Bros. 3,,"Super Mario Bros. 3, the third entry in the Super Mario Bros. series and Super Mario franchise, sees Mario or Luigi navigate a nonlinear world map containing platforming levels and optional minigames and challenges. The game features more diverse movement options and new items alongside more complex level designs and boss battles.",,1068
514313,,Ring Fit Adventure,,"In this fitness-focused title, you'll be moving the ring and a leg strap -- both of which house a Switch Joy-Con -- to move your character through a fantasy world. 
 
At certain intervals, you'll be thrown into battles. These so-called ""fit battles"" play out like a traditional turn-based RPG. All of your attacks are triggered by completing a specific pose or stretch, with four attack types that target different parts of your body 
 
The world will be broken up into courses that, upon completion, reward you with experience points. Levelling up will increase your character's base stats and slowly unlock new skills that can be utilised in battle.",,122338
4267,,Mario Party 4,,"Toad, Koopa, and other party-planning pranksters have hidden birthday presents for their closest friends inside the Party Cube. To win the presents, Mario, Yoshi, Peach, and other Mushroom Kingdom favorites will have to plunge into a circus of minigame trickery. As always, keep an eye out for Bowser and his trouble-making goons. Even Whomp and Thwomp have rockin' surprises for you in their Extra Room. Packed with surprises, wild multiplayer action, and zany challenges, Mario Party 4 is your ticket to a good time.",,2330
512887,,The Seven Deadly Sins: Grand Cross,,The Seven Deadly Sins: Grand Cross - A cinematic anime game beyond your imagination!,,131768
1736,,Tetris,,"Tetris is a tile-matching puzzle video game. The goal is to place pieces made up of four tiles in a ten-by-twenty well, organizing them into complete rows, which then disappear. The main objective of each round is to clear 25 lines, after which the player moves on to the next round. If the stack reaches the top of the field, the player loses a life, and if all three lives are lost, the game is over. 
 
The game lets the player choose the starting stage and round, as well as one of three background tunes. Difficulty is increased throughout the stages by an increase in speed and the addition of garbage blocks in the well.",,8197
67584,fr,Europa Universalis IV,,"Quatre siècles d'histoire prennent vie dans cet incontournable jeu de stratégie de Paradox. Menez une nation de la Renaissance à la Révolution dans cette simulation du monde à l'aube de l'ère moderne. Maîtrisez l'art de la guerre, la diplomatie et le commerce et façonnez l'histoire de votre nation!",steam,1904
29975,fr,Danganronpa: Trigger Happy Havoc,,"Enquêtez sur des meurtres, cherchez des indices et parlez à vos camarades pour préparer le procès, où chaque mot compte face aux suspects. Disséquez leurs déclarations, mettez-les face à leurs propres paroles et révélez leurs mensonges ! Le seul moyen de survivre est d'appuyer sur la détente.",steam,7842
23894,fr,Call of Duty: Black Ops,,La série du jeu d'action à la première personne la plus importante de tous les temps et le successeur du blockbuster Call of Duty® : Modern Warfare 2 revient avec Call of Duty® : Black Ops.,steam,545
1733324304,fr,Buddy Simulator 1984,,"Thanks to next generation AI technology, BUDDY SIMULATOR 1984 simulates the experience of hanging out with a best buddy! Your buddy learns from you, constantly adapting to your interests and personality. But most importantly, your buddy can play games with you!",steam,132333
497103,fr,Life is Strange 2,,"Sean et Daniel Diaz fuient leur foyer à la suite d'une tragédie. Craignant la police et devant gérer la télékinésie de Daniel, les frères veulent se réfugier au Mexique. Ils rencontrent de nouveaux amis et de nouveaux défis à chaque étape.",steam,62151
68018,fr,Elsword,,"Elsword is a free-to-play, online action RPG that uses classic side-scrolling game mechanics in an immersive manga inspired world.",steam,19133
509249,fr,The Dark Pictures Anthology: Man of Medan,,"L'anthologie The Dark Pictures est une série de jeux d'horreur autonomes à embranchements, également jouables en ligne avec un ami. Dans Man of Medan, cinq amis partent plonger en mer. Mais leurs vacances se transforment bientôt en cauchemar.",steam,55047
32904,fr,Homefront: The Revolution,,"Homefront®: The Revolution est un jeu de tir en vue subjective dans un monde ouvert, au cours duquel vous devez mener la Résistance lors d'une guérilla face à un ennemi supérieur en tous points.",steam,1886
3337,,The Legend of Zelda: Link's Awakening,,"A Game Boy fantasy adventure like no other! 
 
Nintendo's fantasy adventure hero, Link of Hyrule, returns in this new epic quest...Link's Awakening. Link's newest challenge is set on the mysterious Koholint Island, a place where dreams and reality collide. As a castaway, Link must find a way to escape from the island and return to his beloved homeland of Hyrule. 
 
But it won't be as easy as chartering a boat. The island's inhabitants have no knowledge of the outside world. One creature, a talking Owl, may know the solution to Link's dilemma, but first Link must tackle eight dungeons full of treacherous monsters and tricky taps. His goal: find the eight Instruments of the Sirens and awaken the omnipotent Wind Fish which rules the island. 
 
Link will battle new enemies and make new friends in one of the most in-depth fantasy adventures for Game Boy yet! 
 
A battery-backed memory will save up to three games so you never have to start your journey empty-handed.",,1028
34134,fr,Call of Duty: Black Ops II,,"Repoussant encore plus loin les limites de la franchise phare du secteur du divertissement, Call of Duty®: Black Ops 2 propulse le joueur dans un futur proche, au cœur de la Guerre froide du 21e siècle, là où technologie et armement ont convergé pour donner naissance à une toute nouvelle façon de faire la guerre.",steam,1122
489169,,One Piece: Treasure Cruise,,"Form your own pirate crew and set sail for adventure! 
Use the simple tap controls to pull off powerful combos! 
The world of One Piece awaits you!",,18376
