TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId
21136,de,Wakfu,,"Tauche ein in die Welt der Zwölf und freu dich auf fantastische Abenteuer in WAKFU, einem originalen MMORPG-Universum, wo Humor und actiongeladene, taktische Schlachten miteinander verschmelzen.",steam,9280
83418,,Tarot,,,,95371
7228,,Tom Clancy's Rainbow Six,,"A combination of explosive action and real-life strategy!

The most revolutionary action/strategy game of its kind. Nothing comes closer to offering an exciting combination of strategy, team-building, realistic three-dimensional graphics and true-to-life special forces action. The ultimate goal is to save yourself and the world from deadly terrorists. You must successfully complete 17 unique missions. If you die, the game isn't over. The World is.",,1842
494364,,Death Stranding,,"Action & exploration third person game set in a post-apocalyptic open world. 
 
Developed by Kojima Productions and published first on PS4 by Sony Interactive and later on PC by 505 Games.",,19564
1915,de,Fable: The Lost Chapters,,"Jeder Person, der Sie helfen und jede Blume, die Sie brechen wird diese Welt für immer ändern. Fable: Wer werden Sie sein?",steam,694
26881,de,Grim Dawn,,"Enter an apocalyptic fantasy world where humanity is on the brink of extinction, iron is valued above gold and trust is hard earned. This ARPG features complex character development, hundreds of unique items, crafting and quests with choice &amp; consequence.",steam,1907
511940,de,Steel Division 2,,Steel Division 2 ist ein Echtzeitstrategiespiel an der Ostfront des Zweiten Weltkriegs. Zu den Features gehören eine rundenbasierte Armeeverwaltung im Maßstab 1:1 und taktische Echtzeitkämpfe mit tausenden von Soldaten unter deinem Oberbefehl.,steam,106112
500627,de,GTFO,,"GTFO ist ein kooperativer Hardcore-Egoshooter für 4 Spieler mit Fokus auf Teamplay und Atmosphäre. Erlebt jede Menge atemberaubende Spannung, teambasiertes Lösen von Rätseln und packende Kämpfe.",steam,36646
491870,de,ASTRONEER,,Erforsche und gestalte weit entfernte Welten! Astroneer spielt zu Zeiten eines Goldrauschs im 25. Jahrhundert. Die Spieler müssen die Grenzen des bekannten Weltraums erforschen und ihre Leben für die Aussicht auf Reichtum in menschenfeindlichen Umgebungen aufs Spiel setzen.,steam,13205
489169,,One Piece: Treasure Cruise,,"Form your own pirate crew and set sail for adventure! 
Use the simple tap controls to pull off powerful combos! 
The world of One Piece awaits you!",,18376
12482,,The Legend of Zelda: Majora's Mask,,"After the events of The Legend of Zelda: Ocarina of Time (1998), Link is assaulted by an imp named Skull Kid under the control of the evil Majora's Mask and gets stuck in a troubled land called Termina. Link must repeat the same 3 days, take on the identities of deceased people from other races, collect numerous masks and rid the land of evil to stop Majora from destroying the world in this third-person action/adventure game.",,1030
519200,,Leisure Suit Larry: Wet Dreams Dry Twice,,"Leisure Suit Larry: Wet Dreams Dry Twice invites players to slip back into the leather pants of self-titled heartthrob and try-hard ladies man Larry Laffer as he sets out to find his true love, the divinely delightful Faith.",,138756
20716,,I Wanna Be The Guy,,"I Wanna Be the Guy: The Movie: The Game is a 2D platform indie freeware video game created by independent developer Michael ""Kayin"" O'Reilly for Microsoft Windows using Multimedia Fusion 2. First released in October 2007, the game is not in active development despite being listed as a beta, though the source code for the game was released by Kayin in November 2011. 
 
IWBTG is most famous for its difficulty. Most of the landscape is engineered specifically to kill the player character. Alongside a traditional range of recognizable dangers, such as spikes and pits, there are many less obvious threats as well, most of which are all but impossible to avoid without either previous knowledge or trial and error.",,14143
509529,de,Super Animal Royale,,"Ein tierischer Überlebenskampf! Super Animal Royale ist ein rasantes 2D-Battle Royale für 64 Spieler, in dem mörderischeTiere mit Zähnen, Klauen und Maschinengewehren in einem verlassenen Safari-Park ums Überleben kämpfen.",steam,109826
459327,de,Hearts of Iron IV,,"Der Sieg liegt in deinen Händen! Deine mächtigste Waffe liegt darin, deine Nation in den Kampf zu führen. Im Strategiespiel Hearts of Iron IV übernimmst du im herausforderndsten Konflikt der Weltgeschichte, dem Zweiten Weltkrieg, das Kommando über eine Nation.",steam,15894
512258,de,Rustler,,"Sei ein mittelalterlicher Halunke in einem verrückten Open-World-Action-Titel voller popkultureller Anspielungen. Erledige verrückte Aufträge, töte Helden, stehle Pferde, bekämpfe Wachen, beraube Bauern, lausche dem Barden und noch viel mehr! Alles verpackt in ein Gameplay der alten Schule!",steam,99302
16967,,The Legend of Zelda: The Wind Waker,,"An entry in the Legend of Zelda series of action-adventure games in which Link, a boy living modestly on a small island in the Great Sea, sets off on a sailing adventure after his sister is kidnapped by a giant bird, but is eventually thrust into the same position as the Hero of Time told in legend, and has to face Ganondorf, the reincarnated villain of The Legend of Zelda: Ocarina of Time (1998).",,1033
460327,,Pokémon Omega Ruby/Alpha Sapphire,,"During your adventure, you will battle Team Magma in Pokémon Omega Ruby and Team Aqua in Pokémon Alpha Sapphire. Team Magma seeks to increase the land, while Team Aqua wishes to increase the seas. In order to bring about these grand plans, each will turn to the power of a Legendary Pokémon: Groudon or Kyogre. Team Magma pursues Groudon, while Team Aqua goes after Kyogre. What could be driving them to such lengths?",,1557
513681,de,WWE 2K20,,"2K lädt alle Spieler ab dem 22. Oktober in den Ring zu WWE 2K20 ein. Deine liebsten WWE Superstars, Legenden, Hall of Famers und die NXT-Speerspitze sind mit an Bord, um die Wiedergeburt des WWE 2K-Franchises zu feiern!",steam,121435
1981153950,,PokéOne,,"PokéOne is a fan made Pokémon game for Windows and Android, with maps based on the original games.",,127982
500626,de,SoulCalibur VI,,Bringen Sie mehr als nur Ihre Fäuste zum Kampf! Dank brandneuer Kampfmechaniken und Charakteren beginnt mit SOULCALIBUR VI ein neues Zeitalter für die erfolgreiche Reihe. Willkommen zurück in der geschichtsträchtigen Arena!,steam,76885
515156,,Tell Me Why,,"Tell Me Why is the latest narrative adventure game from DONTNOD Entertainment, the studio behind the beloved franchise, Life is Strange. In this intimate mystery, twins Tyler and Alyson Ronan use their supernatural bond to unravel the mysteries of their loving but troubled childhood in beautiful small-town Alaska.",,125628
504176,,Crazy Foot,,,,98147
499836,de,Bonbon,,A short horror story about your childhood.,steam,74482
15134,de,Dungeons & Dragons Online,,"Betreten Sie eine Welt voller Gefahren und Abenteuer mit Dungeons &amp; Dragons Online®, das auf dem geliebten Rollenspiel basiert mit dem alles angefangen hat.",steam,5629
518307,,Stream Racer,,"Stream Racer is a racing game for Twitch.tv streamers. Host your own races, stream it on Twitch.tv and have your viewers join you. Engage more with your viewers by giving them a racing car on your stream. Get ready for a hilariously chaotic time for your viewers and you!",,135295
